datetime,user,department,location,location_id,client_ip,server_ip,url,url_category,threat_category,threat_name,action,risk_score,dlp_engine,dlp_dictionaries,file_type,app_name,app_class,cloud_app,activity,http_method,http_status,user_agent,request_size,response_size,total_size,upload_file_type,upload_file_name,download_file_type,download_file_name,md5_hash,sha256_hash,malware_category,malware_class,device_owner
2025-11-08 17:37:34,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,172.217.14.206,https://drive.google.com,Cloud Storage,None,None,Allowed,25,None,None,None,Web Browser,Internet Services,Yes,Upload,POST,200,Mozilla/5.0,21851186,1698,21852884,pdf,Q4_Report.pdf,None,None,None,None,None,None,frank.wilson
2025-11-08 17:37:46,grace.moore,Finance,Chicago,CHI-OFFICE,192.168.3.95,170.114.52.2,https://zoom.us,Business,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,827,3098,3925,None,None,None,None,None,None,None,None,grace.moore
2025-11-08 17:38:58,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,104.16.132.229,https://linkedin.com,Professional Networking,None,None,Allowed,11,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,484,1898,2382,None,None,None,None,None,None,None,None,frank.wilson
2025-11-08 17:40:08,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,162.125.19.131,https://dropbox.com,Cloud Storage,None,None,Allowed,30,None,None,None,Web Browser,Internet Services,Yes,Upload,POST,200,Mozilla/5.0,26281475,968,26282443,zip,Source_Code.zip,None,None,None,None,None,None,frank.wilson
2025-11-08 17:40:43,emma.davis,Marketing,New York,NY-HQ,192.168.2.90,185.199.108.153,https://stackoverflow.com,Professional Services,None,None,Allowed,13,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,538,3216,3754,None,None,None,None,None,None,None,None,emma.davis
2025-11-08 17:41:15,bob.johnson,Sales,Chicago,CHI-OFFICE,192.168.3.75,162.125.19.131,https://dropbox.com,Cloud Storage,None,None,Allowed,18,None,None,None,Web Browser,Internet Services,Yes,Browsing,POST,200,Mozilla/5.0,863,2105,2968,None,None,None,None,None,None,None,None,bob.johnson
2025-11-08 17:43:45,grace.moore,Finance,Chicago,CHI-OFFICE,192.168.3.95,185.199.108.153,https://stackoverflow.com,Professional Services,None,None,Allowed,13,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,751,3548,4299,None,None,None,None,None,None,None,None,grace.moore
2025-11-08 17:47:44,emma.davis,Marketing,New York,NY-HQ,192.168.2.90,167.172.44.200,https://data-exfil-server.com,Data Exfiltration,Data Leak,Exfiltration Attempt,Blocked,97,None,None,None,Web Browser,Security Risk,No,Browsing,POST,403,Mozilla/5.0,487,0,487,None,None,None,None,None,None,Data Theft,Malicious,emma.davis
2025-11-08 17:49:34,charlie.brown,IT,San Francisco,SF-HQ,192.168.1.150,136.147.174.25,https://salesforce.com,Business,None,None,Allowed,17,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,421,1875,2296,None,None,None,None,None,None,None,None,charlie.brown
2025-11-08 17:50:19,emma.davis,Marketing,New York,NY-HQ,192.168.2.90,54.230.159.120,https://slack.com,Business,None,None,Allowed,16,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1145,3895,5040,None,None,None,None,None,None,None,None,emma.davis
2025-11-08 17:50:29,john.doe,Engineering,San Francisco,SF-HQ,192.168.1.100,54.230.159.120,https://slack.com,Business,None,None,Allowed,16,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,463,2084,2547,None,None,None,None,None,None,None,None,john.doe
2025-11-08 17:51:00,charlie.brown,IT,San Francisco,SF-HQ,192.168.1.150,54.230.159.120,https://slack.com,Business,None,None,Allowed,16,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,807,2073,2880,None,None,None,None,None,None,None,None,charlie.brown
2025-11-08 17:55:07,bob.johnson,Sales,Chicago,CHI-OFFICE,192.168.3.75,104.21.48.200,https://cryptominer-pool.xyz,Cryptomining,Cryptomining,Mining Pool,Blocked,92,None,None,None,Web Browser,Security Risk,No,Browsing,GET,403,Mozilla/5.0,573,0,573,None,None,None,None,None,None,Cryptominer,Malicious,bob.johnson
2025-11-08 17:56:29,charlie.brown,IT,San Francisco,SF-HQ,192.168.1.150,162.125.19.131,https://dropbox.com,Cloud Storage,None,None,Allowed,30,None,None,None,Web Browser,Internet Services,Yes,Upload,POST,200,Mozilla/5.0,17074289,1977,17076266,zip,Source_Code.zip,None,None,None,None,None,None,charlie.brown
2025-11-08 18:04:59,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,54.230.159.120,https://slack.com,Business,None,None,Allowed,16,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,846,2871,3717,None,None,None,None,None,None,None,None,frank.wilson
2025-11-08 18:17:38,bob.johnson,Sales,Chicago,CHI-OFFICE,192.168.3.75,151.101.1.140,https://github.com,Professional Services,None,None,Allowed,15,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1086,3575,4661,None,None,None,None,None,None,None,None,bob.johnson
2025-11-08 18:23:21,charlie.brown,IT,San Francisco,SF-HQ,192.168.1.150,172.217.14.206,https://gmail.com,Webmail,None,None,Allowed,12,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,919,2020,2939,None,None,None,None,None,None,None,None,charlie.brown
2025-11-08 18:24:58,jane.smith,Finance,New York,NY-HQ,192.168.2.50,54.230.159.120,https://slack.com,Business,None,None,Allowed,16,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1096,3475,4571,None,None,None,None,None,None,None,None,jane.smith
2025-11-08 18:42:00,emma.davis,Marketing,New York,NY-HQ,192.168.2.90,104.20.208.21,https://pastebin.com,File Sharing,None,None,Allowed,55,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1042,2573,3615,None,None,None,None,None,None,None,None,emma.davis
2025-11-08 18:42:44,henry.taylor,IT,Austin,AUS-OFFICE,192.168.4.120,93.184.216.34,https://google.com,Search Engines,None,None,Allowed,10,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,881,1650,2531,None,None,None,None,None,None,None,None,henry.taylor
2025-11-08 18:47:36,grace.moore,Finance,Chicago,CHI-OFFICE,192.168.3.95,136.147.174.25,https://salesforce.com,Business,None,None,Allowed,17,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,554,2044,2598,None,None,None,None,None,None,None,None,grace.moore
2025-11-08 18:52:40,charlie.brown,IT,San Francisco,SF-HQ,192.168.1.150,170.114.52.2,https://zoom.us,Business,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,966,2331,3297,None,None,None,None,None,None,None,None,charlie.brown
2025-11-08 18:56:31,charlie.brown,IT,San Francisco,SF-HQ,192.168.1.150,170.114.52.2,https://zoom.us,Business,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,425,2826,3251,None,None,None,None,None,None,None,None,charlie.brown
2025-11-08 19:01:49,grace.moore,Finance,Chicago,CHI-OFFICE,192.168.3.95,151.101.1.140,https://github.com,Professional Services,None,None,Allowed,15,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1041,2506,3547,None,None,None,None,None,None,None,None,grace.moore
2025-11-08 19:05:02,david.miller,Engineering,Austin,AUS-OFFICE,192.168.4.80,185.220.101.45,https://malware-download.net,Malware,Malware,Trojan Downloader,Blocked,98,None,None,None,Web Browser,Security Risk,No,Browsing,GET,403,Mozilla/5.0,424,0,424,None,None,None,None,None,None,Trojan,Malicious,david.miller
2025-11-08 19:18:10,jane.smith,Finance,New York,NY-HQ,192.168.2.50,172.217.14.206,https://gmail.com,Webmail,None,None,Allowed,12,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,559,3930,4489,None,None,None,None,None,None,None,None,jane.smith
2025-11-08 19:21:51,grace.moore,Finance,Chicago,CHI-OFFICE,192.168.3.95,93.184.216.34,https://google.com,Search Engines,None,None,Allowed,10,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,580,1949,2529,None,None,None,None,None,None,None,None,grace.moore
2025-11-08 19:22:15,david.miller,Engineering,Austin,AUS-OFFICE,192.168.4.80,93.184.216.34,https://google.com,Search Engines,None,None,Allowed,10,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,829,1748,2577,None,None,None,None,None,None,None,None,david.miller
2025-11-08 19:29:09,emma.davis,Marketing,New York,NY-HQ,192.168.2.90,54.230.159.120,https://slack.com,Business,None,None,Allowed,16,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,992,3710,4702,None,None,None,None,None,None,None,None,emma.davis
2025-11-08 19:45:25,john.doe,Engineering,San Francisco,SF-HQ,192.168.1.100,170.114.52.2,https://zoom.us,Business,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,566,3383,3949,None,None,None,None,None,None,None,None,john.doe
2025-11-08 19:58:08,charlie.brown,IT,San Francisco,SF-HQ,192.168.1.150,54.230.159.120,https://slack.com,Business,None,None,Allowed,16,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,884,3434,4318,None,None,None,None,None,None,None,None,charlie.brown
2025-11-08 19:58:24,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,136.147.174.25,https://salesforce.com,Business,None,None,Allowed,17,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,654,2473,3127,None,None,None,None,None,None,None,None,frank.wilson
2025-11-08 20:00:25,charlie.brown,IT,San Francisco,SF-HQ,192.168.1.150,162.125.19.131,https://dropbox.com,Cloud Storage,None,None,Allowed,18,None,None,None,Web Browser,Internet Services,Yes,Browsing,POST,200,Mozilla/5.0,902,2339,3241,None,None,None,None,None,None,None,None,charlie.brown
2025-11-08 20:06:46,emma.davis,Marketing,New York,NY-HQ,192.168.2.90,54.230.159.120,https://slack.com,Business,None,None,Allowed,16,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1138,3054,4192,None,None,None,None,None,None,None,None,emma.davis
2025-11-08 20:07:02,grace.moore,Finance,Chicago,CHI-OFFICE,192.168.3.95,170.114.52.2,https://zoom.us,Business,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,627,3637,4264,None,None,None,None,None,None,None,None,grace.moore
2025-11-08 20:11:44,david.miller,Engineering,Austin,AUS-OFFICE,192.168.4.80,93.184.216.34,https://google.com,Search Engines,None,None,Allowed,10,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,565,3722,4287,None,None,None,None,None,None,None,None,david.miller
2025-11-08 20:16:45,john.doe,Engineering,San Francisco,SF-HQ,192.168.1.100,172.217.14.206,https://gmail.com,Webmail,None,None,Allowed,12,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,401,3177,3578,None,None,None,None,None,None,None,None,john.doe
2025-11-08 20:28:26,david.miller,Engineering,Austin,AUS-OFFICE,192.168.4.80,13.107.42.14,https://outlook.office365.com,Webmail,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,958,1873,2831,None,None,None,None,None,None,None,None,david.miller
2025-11-08 20:33:08,alice.williams,HR,San Francisco,SF-HQ,192.168.1.120,13.107.42.14,https://outlook.office365.com,Webmail,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,1183,3114,4297,None,None,None,None,None,None,None,None,alice.williams
2025-11-08 20:33:09,jane.smith,Finance,New York,NY-HQ,192.168.2.50,162.125.19.131,https://dropbox.com,Cloud Storage,None,None,Allowed,18,None,None,None,Web Browser,Internet Services,Yes,Browsing,POST,200,Mozilla/5.0,709,1962,2671,None,None,None,None,None,None,None,None,jane.smith
2025-11-08 20:39:54,david.miller,Engineering,Austin,AUS-OFFICE,192.168.4.80,13.107.42.14,https://onedrive.live.com,Cloud Storage,None,None,Allowed,28,None,None,None,Web Browser,Internet Services,Yes,Upload,POST,200,Mozilla/5.0,24643885,1933,24645818,xlsx,Financial_Data.xlsx,None,None,None,None,None,None,david.miller
2025-11-08 20:43:21,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,93.184.216.34,https://google.com,Search Engines,None,None,Allowed,10,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,559,1980,2539,None,None,None,None,None,None,None,None,frank.wilson
2025-11-08 20:44:09,bob.johnson,Sales,Chicago,CHI-OFFICE,192.168.3.75,198.41.128.143,https://malicious-phishing-site.com,Phishing,Phishing,Phishing Site,Blocked,95,None,None,None,Web Browser,Security Risk,No,Browsing,GET,403,Mozilla/5.0,465,0,465,None,None,None,None,None,None,Phishing,Malicious,bob.johnson
2025-11-08 20:45:34,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,162.125.19.131,https://dropbox.com,Cloud Storage,None,None,Allowed,18,None,None,None,Web Browser,Internet Services,Yes,Browsing,POST,200,Mozilla/5.0,1008,2806,3814,None,None,None,None,None,None,None,None,frank.wilson
2025-11-08 20:46:41,john.doe,Engineering,San Francisco,SF-HQ,192.168.1.100,136.147.174.25,https://salesforce.com,Business,None,None,Allowed,17,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,707,3122,3829,None,None,None,None,None,None,None,None,john.doe
2025-11-08 20:49:32,jane.smith,Finance,New York,NY-HQ,192.168.2.50,167.172.44.200,https://data-exfil-server.com,Data Exfiltration,Data Leak,Exfiltration Attempt,Blocked,97,None,None,None,Web Browser,Security Risk,No,Browsing,POST,403,Mozilla/5.0,525,0,525,None,None,None,None,None,None,Data Theft,Malicious,jane.smith
2025-11-08 21:09:33,alice.williams,HR,San Francisco,SF-HQ,192.168.1.120,170.114.52.2,https://zoom.us,Business,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,833,3269,4102,None,None,None,None,None,None,None,None,alice.williams
2025-11-08 21:20:31,jane.smith,Finance,New York,NY-HQ,192.168.2.50,185.199.108.153,https://stackoverflow.com,Professional Services,None,None,Allowed,13,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,776,3366,4142,None,None,None,None,None,None,None,None,jane.smith
2025-11-08 21:26:25,bob.johnson,Sales,Chicago,CHI-OFFICE,192.168.3.75,185.199.108.153,https://stackoverflow.com,Professional Services,None,None,Allowed,13,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,615,2599,3214,None,None,None,None,None,None,None,None,bob.johnson
2025-11-08 21:26:37,charlie.brown,IT,San Francisco,SF-HQ,192.168.1.150,172.217.14.206,https://gmail.com,Webmail,None,None,Allowed,12,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,533,2670,3203,None,None,None,None,None,None,None,None,charlie.brown
2025-11-08 21:48:31,bob.johnson,Sales,Chicago,CHI-OFFICE,192.168.3.75,172.217.14.206,https://gmail.com,Webmail,None,None,Allowed,12,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,1061,2838,3899,None,None,None,None,None,None,None,None,bob.johnson
2025-11-08 22:03:57,john.doe,Engineering,San Francisco,SF-HQ,192.168.1.100,136.147.174.25,https://salesforce.com,Business,None,None,Allowed,17,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,649,2007,2656,None,None,None,None,None,None,None,None,john.doe
2025-11-08 22:04:52,david.miller,Engineering,Austin,AUS-OFFICE,192.168.4.80,170.114.52.2,https://zoom.us,Business,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1077,1861,2938,None,None,None,None,None,None,None,None,david.miller
2025-11-08 22:07:07,grace.moore,Finance,Chicago,CHI-OFFICE,192.168.3.95,13.107.42.14,https://onedrive.live.com,Cloud Storage,None,None,Allowed,28,None,None,None,Web Browser,Internet Services,Yes,Upload,POST,200,Mozilla/5.0,31414316,1934,31416250,xlsx,Financial_Data.xlsx,None,None,None,None,None,None,grace.moore
2025-11-08 22:12:08,grace.moore,Finance,Chicago,CHI-OFFICE,192.168.3.95,170.114.52.2,https://zoom.us,Business,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,913,1698,2611,None,None,None,None,None,None,None,None,grace.moore
2025-11-08 22:19:37,grace.moore,Finance,Chicago,CHI-OFFICE,192.168.3.95,162.125.19.131,https://dropbox.com,Cloud Storage,None,None,Allowed,18,None,None,None,Web Browser,Internet Services,Yes,Browsing,POST,200,Mozilla/5.0,973,3683,4656,None,None,None,None,None,None,None,None,grace.moore
2025-11-08 22:45:26,jane.smith,Finance,New York,NY-HQ,192.168.2.50,104.18.24.200,https://anonymous-vpn.com,VPN,None,None,Allowed,68,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,997,2237,3234,None,None,None,None,None,None,None,None,jane.smith
2025-11-08 22:54:46,henry.taylor,IT,Austin,AUS-OFFICE,192.168.4.120,54.230.159.120,https://slack.com,Business,None,None,Allowed,16,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,511,3437,3948,None,None,None,None,None,None,None,None,henry.taylor
2025-11-08 22:56:43,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,162.125.19.131,https://dropbox.com,Cloud Storage,None,None,Allowed,18,None,None,None,Web Browser,Internet Services,Yes,Browsing,POST,200,Mozilla/5.0,867,3463,4330,None,None,None,None,None,None,None,None,frank.wilson
2025-11-08 23:23:20,emma.davis,Marketing,New York,NY-HQ,192.168.2.90,54.230.159.120,https://slack.com,Business,None,None,Allowed,16,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,987,3308,4295,None,None,None,None,None,None,None,None,emma.davis
2025-11-08 23:41:28,henry.taylor,IT,Austin,AUS-OFFICE,192.168.4.120,172.217.14.206,https://gmail.com,Webmail,None,None,Allowed,12,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,1199,2589,3788,None,None,None,None,None,None,None,None,henry.taylor
2025-11-09 00:02:00,jane.smith,Finance,New York,NY-HQ,192.168.2.50,104.20.208.21,https://pastebin.com,File Sharing,None,None,Allowed,55,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1148,3898,5046,None,None,None,None,None,None,None,None,jane.smith
2025-11-09 00:10:44,john.doe,Engineering,San Francisco,SF-HQ,192.168.1.100,185.220.101.45,https://malware-download.net,Malware,Malware,Trojan Downloader,Blocked,98,None,None,None,Web Browser,Security Risk,No,Browsing,GET,403,Mozilla/5.0,424,0,424,None,None,None,None,None,None,Trojan,Malicious,john.doe
2025-11-09 00:20:40,david.miller,Engineering,Austin,AUS-OFFICE,192.168.4.80,104.16.132.229,https://linkedin.com,Professional Networking,None,None,Allowed,11,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1004,1918,2922,None,None,None,None,None,None,None,None,david.miller
2025-11-09 00:23:29,bob.johnson,Sales,Chicago,CHI-OFFICE,192.168.3.75,162.125.19.131,https://dropbox.com,Cloud Storage,None,None,Allowed,18,None,None,None,Web Browser,Internet Services,Yes,Browsing,POST,200,Mozilla/5.0,664,3034,3698,None,None,None,None,None,None,None,None,bob.johnson
2025-11-09 00:25:23,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,104.21.48.200,https://torrent-site.org,File Sharing,None,None,Allowed,65,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1148,2514,3662,None,None,None,None,None,None,None,None,frank.wilson
2025-11-09 00:34:36,john.doe,Engineering,San Francisco,SF-HQ,192.168.1.100,172.217.14.206,https://gmail.com,Webmail,None,None,Allowed,12,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,1028,3499,4527,None,None,None,None,None,None,None,None,john.doe
2025-11-09 00:41:30,john.doe,Engineering,San Francisco,SF-HQ,192.168.1.100,104.16.132.229,https://linkedin.com,Professional Networking,None,None,Allowed,11,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,762,3879,4641,None,None,None,None,None,None,None,None,john.doe
2025-11-09 00:59:39,henry.taylor,IT,Austin,AUS-OFFICE,192.168.4.120,151.101.1.140,https://github.com,Professional Services,None,None,Allowed,15,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,439,2289,2728,None,None,None,None,None,None,None,None,henry.taylor
2025-11-09 01:16:26,charlie.brown,IT,San Francisco,SF-HQ,192.168.1.150,104.16.132.229,https://linkedin.com,Professional Networking,None,None,Allowed,11,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1101,2147,3248,None,None,None,None,None,None,None,None,charlie.brown
2025-11-09 01:48:22,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,151.101.1.140,https://github.com,Professional Services,None,None,Allowed,15,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,905,3895,4800,None,None,None,None,None,None,None,None,frank.wilson
2025-11-09 02:01:41,henry.taylor,IT,Austin,AUS-OFFICE,192.168.4.120,172.217.14.206,https://gmail.com,Webmail,None,None,Allowed,12,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,1090,1602,2692,None,None,None,None,None,None,None,None,henry.taylor
2025-11-09 02:03:15,emma.davis,Marketing,New York,NY-HQ,192.168.2.90,136.147.174.25,https://salesforce.com,Business,None,None,Allowed,17,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,760,3714,4474,None,None,None,None,None,None,None,None,emma.davis
2025-11-09 02:28:29,jane.smith,Finance,New York,NY-HQ,192.168.2.50,162.125.19.131,https://dropbox.com,Cloud Storage,None,None,Allowed,18,None,None,None,Web Browser,Internet Services,Yes,Browsing,POST,200,Mozilla/5.0,537,2840,3377,None,None,None,None,None,None,None,None,jane.smith
2025-11-09 03:04:52,charlie.brown,IT,San Francisco,SF-HQ,192.168.1.150,151.101.1.140,https://github.com,Professional Services,None,None,Allowed,15,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,671,1863,2534,None,None,None,None,None,None,None,None,charlie.brown
2025-11-09 03:10:57,bob.johnson,Sales,Chicago,CHI-OFFICE,192.168.3.75,136.147.174.25,https://salesforce.com,Business,None,None,Allowed,17,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,450,2036,2486,None,None,None,None,None,None,None,None,bob.johnson
2025-11-09 03:26:51,david.miller,Engineering,Austin,AUS-OFFICE,192.168.4.80,172.217.14.206,https://drive.google.com,Cloud Storage,None,None,Allowed,25,None,None,None,Web Browser,Internet Services,Yes,Upload,POST,200,Mozilla/5.0,24260349,880,24261229,pdf,Q4_Report.pdf,None,None,None,None,None,None,david.miller
2025-11-09 03:28:55,henry.taylor,IT,Austin,AUS-OFFICE,192.168.4.120,104.16.132.229,https://linkedin.com,Professional Networking,None,None,Allowed,11,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,513,3088,3601,None,None,None,None,None,None,None,None,henry.taylor
2025-11-09 04:00:37,jane.smith,Finance,New York,NY-HQ,192.168.2.50,151.101.1.140,https://github.com,Professional Services,None,None,Allowed,15,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,955,3652,4607,None,None,None,None,None,None,None,None,jane.smith
2025-11-09 04:20:43,henry.taylor,IT,Austin,AUS-OFFICE,192.168.4.120,13.107.42.14,https://outlook.office365.com,Webmail,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,955,1581,2536,None,None,None,None,None,None,None,None,henry.taylor
2025-11-09 04:29:42,jane.smith,Finance,New York,NY-HQ,192.168.2.50,162.125.19.131,https://dropbox.com,Cloud Storage,None,None,Allowed,18,None,None,None,Web Browser,Internet Services,Yes,Browsing,POST,200,Mozilla/5.0,413,3146,3559,None,None,None,None,None,None,None,None,jane.smith
2025-11-09 04:34:05,jane.smith,Finance,New York,NY-HQ,192.168.2.50,45.142.120.10,https://c2-command-server.org,Command and Control,C2,Botnet C2,Blocked,99,None,None,None,Web Browser,Security Risk,No,Browsing,POST,403,Mozilla/5.0,429,0,429,None,None,None,None,None,None,C2,Malicious,jane.smith
2025-11-09 04:35:01,alice.williams,HR,San Francisco,SF-HQ,192.168.1.120,93.184.216.34,https://google.com,Search Engines,None,None,Allowed,10,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,745,3321,4066,None,None,None,None,None,None,None,None,alice.williams
2025-11-09 04:35:31,bob.johnson,Sales,Chicago,CHI-OFFICE,192.168.3.75,104.21.48.200,https://torrent-site.org,File Sharing,None,None,Allowed,65,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1051,3272,4323,None,None,None,None,None,None,None,None,bob.johnson
2025-11-09 04:49:31,charlie.brown,IT,San Francisco,SF-HQ,192.168.1.150,172.217.14.206,https://drive.google.com,Cloud Storage,None,None,Allowed,25,None,None,None,Web Browser,Internet Services,Yes,Upload,POST,200,Mozilla/5.0,36013519,1532,36015051,pdf,Q4_Report.pdf,None,None,None,None,None,None,charlie.brown
2025-11-09 04:51:12,emma.davis,Marketing,New York,NY-HQ,192.168.2.90,104.16.132.229,https://linkedin.com,Professional Networking,None,None,Allowed,11,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1181,3382,4563,None,None,None,None,None,None,None,None,emma.davis
2025-11-09 04:56:55,john.doe,Engineering,San Francisco,SF-HQ,192.168.1.100,162.125.19.131,https://dropbox.com,Cloud Storage,None,None,Allowed,18,None,None,None,Web Browser,Internet Services,Yes,Browsing,POST,200,Mozilla/5.0,402,1804,2206,None,None,None,None,None,None,None,None,john.doe
2025-11-09 05:05:07,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,13.107.42.14,https://outlook.office365.com,Webmail,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,1171,2948,4119,None,None,None,None,None,None,None,None,frank.wilson
2025-11-09 05:08:12,david.miller,Engineering,Austin,AUS-OFFICE,192.168.4.80,162.125.19.131,https://dropbox.com,Cloud Storage,None,None,Allowed,18,None,None,None,Web Browser,Internet Services,Yes,Browsing,POST,200,Mozilla/5.0,1043,3655,4698,None,None,None,None,None,None,None,None,david.miller
2025-11-09 05:14:59,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,54.230.159.120,https://slack.com,Business,None,None,Allowed,16,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,942,1697,2639,None,None,None,None,None,None,None,None,frank.wilson
2025-11-09 05:20:33,jane.smith,Finance,New York,NY-HQ,192.168.2.50,185.220.101.45,https://malware-download.net,Malware,Malware,Trojan Downloader,Blocked,98,None,None,None,Web Browser,Security Risk,No,Browsing,GET,403,Mozilla/5.0,539,0,539,None,None,None,None,None,None,Trojan,Malicious,jane.smith
